1292,-39.1934259694164
1292.001,-39.1963250232661
1292.002,-39.1995405139409
1292.003,-39.2027406158741
1292.004,-39.2041935591556
1292.005,-39.2045195628033
1292.006,-39.2049367546577
1292.007,-39.2042905736448
1292.008,-39.2051193621613
1292.009,-39.2012449826685
1292.01,-39.1990564358507
1292.011,-39.2043961828674
1292.012,-39.2104787096028
1292.013,-39.2166781998915
1292.014,-39.2207112016895
1292.015,-39.2169538873034
1292.016,-39.2136866686457
1292.017,-39.2146610647408
1292.018,-39.2174900139024
1292.019,-39.224049331412
1292.02,-39.2317471473557
1292.021,-39.2367299954339
1292.022,-39.2408762672384
1292.023,-39.2397682999577
1292.024,-39.2409604286877
1292.025,-39.2438514606701
1292.026,-39.249818992652
1292.027,-39.2601507761129
1292.028,-39.269614131356
1292.029,-39.2785414122494
1292.03,-39.2827611270351
1292.031,-39.2815543831831
1292.032,-39.2866288997831
1292.033,-39.2951203785205
1292.034,-39.3055236763118
1292.035,-39.3184199849129
1292.036,-39.3271204714978
1292.037,-39.3360391636055
1292.038,-39.3445142008529
1292.039,-39.352423207028
1292.04,-39.3595082420676
1292.041,-39.3654372671674
1292.042,-39.3783379923266
1292.043,-39.3911142331166
1292.044,-39.3974265222105
1292.045,-39.4049254919031
1292.046,-39.4182830586147
1292.047,-39.4317072418769
1292.048,-39.445480894897
1292.049,-39.4572599125072
1292.05,-39.4648835512847
1292.051,-39.4763208542788
1292.052,-39.4928045280452
1292.053,-39.5091378808765
1292.054,-39.5267334645694
1292.055,-39.5430624974597
1292.056,-39.5612187229431
1292.057,-39.5851880721154
1292.058,-39.6090460878342
1292.059,-39.6268441862759
1292.06,-39.6392758016674
1292.061,-39.6548249175078
1292.062,-39.6715494660052
1292.063,-39.6871653670297
1292.064,-39.7041598065839
1292.065,-39.7196183844944
1292.066,-39.7357450969998
1292.067,-39.7523489989303
1292.068,-39.7676165986365
1292.069,-39.7875199273997
1292.07,-39.8071105818975
1292.071,-39.8283768958533
1292.072,-39.8446950766409
1292.073,-39.8725246010903
1292.074,-39.9064849559218
1292.075,-39.9420392472909
1292.076,-39.9791657859749
1292.077,-39.9972835577148
1292.078,-40.0146237180126
1292.079,-40.0493265504046
1292.08,-40.0876857795408
1292.081,-40.1180922879038
1292.082,-40.1466127354528
1292.083,-40.1869775431938
1292.084,-40.221167739453
1292.085,-40.253860414603
1292.086,-40.2888821588156
1292.087,-40.3229984266255
1292.088,-40.3579264874631
1292.089,-40.3938155422097
1292.09,-40.4250702389469
1292.091,-40.4485748016794
1292.092,-40.4827977818092
1292.093,-40.5237133682929
1292.094,-40.5594446245369
1292.095,-40.592016231032
1292.096,-40.6177326400818
1292.097,-40.640382844721
1292.098,-40.672584425072
1292.099,-40.7101729748427
1292.1,-40.7464465204289
1292.101,-40.7801227171145
1292.102,-40.8113179268203
1292.103,-40.8373955062223
1292.104,-40.8691002021648
1292.105,-40.9002500206191
1292.106,-40.9274138262111
1292.107,-40.9567459491432
1292.108,-40.9936855147563
1292.109,-41.0318856226765
1292.11,-41.0627757809088
1292.111,-41.0901915212802
1292.112,-41.1149297317223
1292.113,-41.1429140419871
1292.114,-41.1730462187945
1292.115,-41.2063403039283
1292.116,-41.24146506824
1292.117,-41.2716481202445
1292.118,-41.2991815801143
1292.119,-41.3284948479228
1292.12,-41.3580268401916
1292.121,-41.3796982387656
1292.122,-41.4048476621904
1292.123,-41.426063273933
1292.124,-41.4446117524478
1292.125,-41.4630067635978
1292.126,-41.4849224398585
1292.127,-41.511276824968
1292.128,-41.5381276727685
1292.129,-41.5588267238643
1292.13,-41.578131140861
1292.131,-41.6021825644285
1292.132,-41.6224948549239
1292.133,-41.6487697437473
1292.134,-41.6806232586191
1292.135,-41.6985700528725
1292.136,-41.706504187219
1292.137,-41.7309566386962
1292.138,-41.7611913028605
1292.139,-41.7898590702233
1292.14,-41.8210691548219
1292.141,-41.833679039618
1292.142,-41.8475136867456
1292.143,-41.8625433212031
1292.144,-41.8784229845598
1292.145,-41.8930548262641
1292.146,-41.9079738030231
1292.147,-41.9250358472948
1292.148,-41.9414916675667
1292.149,-41.9636027423445
1292.15,-41.9828667451109
1292.151,-41.9871688392011
1292.152,-41.9920903722121
1292.153,-41.9992997711618
1292.154,-42.0101769880116
1292.155,-42.0290700375409
1292.156,-42.0439746428572
1292.157,-42.0537342462281
1292.158,-42.0648265549566
1292.159,-42.0775375768509
1292.16,-42.0885718078187
1292.161,-42.0925593844422
1292.162,-42.0998042332513
1292.163,-42.1085008661632
1292.164,-42.1133153114978
1292.165,-42.119451340301
1292.166,-42.1317619639066
1292.167,-42.1465621853578
1292.168,-42.1441024778166
1292.169,-42.1425483541465
1292.17,-42.1534095152713
1292.171,-42.1663140325654
1292.172,-42.1714185015676
