1297,-37.5931157274444
1297.001,-37.5750430832516
1297.002,-37.5594064849989
1297.003,-37.5442538364892
1297.004,-37.5304538045279
1297.005,-37.5176654525017
1297.006,-37.5015946093895
1297.007,-37.4853999297669
1297.008,-37.4707781189335
1297.009,-37.4588246009678
1297.01,-37.4463944726825
1297.011,-37.4348170903229
1297.012,-37.4221290480448
1297.013,-37.4020567713976
1297.014,-37.3797270966678
1297.015,-37.368605345914
1297.016,-37.3579036838456
1297.017,-37.3483585408843
1297.018,-37.340991663428
1297.019,-37.3258449638735
1297.02,-37.3125440581299
1297.021,-37.3012395627882
1297.022,-37.2913541440036
1297.023,-37.2844274948591
1297.024,-37.2771489373911
1297.025,-37.2704347833094
1297.026,-37.2649854026173
1297.027,-37.2628293959968
1297.028,-37.2614641375167
1297.029,-37.2600545816158
1297.03,-37.2594092621603
1297.031,-37.2597559193932
1297.032,-37.2621710406064
1297.033,-37.2670136507717
1297.034,-37.273368766608
1297.035,-37.2814036779693
1297.036,-37.2917353572041
1297.037,-37.3013033195511
1297.038,-37.3144342527827
1297.039,-37.3288748745568
1297.04,-37.3426196822571
1297.041,-37.3592779235783
1297.042,-37.3756591881444
1297.043,-37.3950187342403
1297.044,-37.416359035586
1297.045,-37.4391504679794
1297.046,-37.4615720664057
1297.047,-37.483428408076
1297.048,-37.5050040837251
1297.049,-37.5293887019532
1297.05,-37.5582802010905
1297.051,-37.5794094929361
1297.052,-37.5971662271994
1297.053,-37.6153280365067
1297.054,-37.6361563809402
1297.055,-37.6564521490125
1297.056,-37.6767595027814
1297.057,-37.6993128045736
1297.058,-37.7224021525832
1297.059,-37.7432007060787
1297.06,-37.7664305774641
1297.061,-37.7952293309708
1297.062,-37.8259768391408
1297.063,-37.8578600074912
1297.064,-37.8921675660778
1297.065,-37.9273322455729
1297.066,-37.9591991215402
1297.067,-37.9929422002496
1297.068,-38.0270131016026
1297.069,-38.0642172846079
1297.07,-38.0996819744657
1297.071,-38.1382327529108
1297.072,-38.1726878670071
1297.073,-38.2071858927388
1297.074,-38.2438449694591
1297.075,-38.2785686365079
1297.076,-38.3137822051589
1297.077,-38.351540370851
1297.078,-38.3889116986735
1297.079,-38.4226058025115
1297.08,-38.4548679043653
1297.081,-38.4908167684143
1297.082,-38.5250671671556
1297.083,-38.5549264026657
1297.084,-38.5842155448843
1297.085,-38.6136752929734
1297.086,-38.6454189460289
1297.087,-38.6742072123892
1297.088,-38.7007722094507
1297.089,-38.719451468561
1297.09,-38.7413558997478
1297.091,-38.7631428080312
1297.092,-38.7851030519993
1297.093,-38.8072208089016
1297.094,-38.8240569743396
1297.095,-38.8359468021078
1297.096,-38.843223682809
1297.097,-38.8454222501679
1297.098,-38.8538109156106
1297.099,-38.8625078280283
1297.1,-38.8670667846132
1297.101,-38.8691640827966
1297.102,-38.8696554503336
1297.103,-38.8693250364147
1297.104,-38.8741373285862
1297.105,-38.8760560290859
1297.106,-38.8663051147455
1297.107,-38.8564225242889
1297.108,-38.8439370086206
1297.109,-38.8331976912767
1297.11,-38.8250846064028
1297.111,-38.8196350171037
1297.112,-38.8080728609773
1297.113,-38.797679883217
1297.114,-38.7849247964305
1297.115,-38.7708874883454
1297.116,-38.7560239991778
1297.117,-38.7383419990586
1297.118,-38.7208063174286
1297.119,-38.7024339315224
1297.12,-38.6842155390073
1297.121,-38.6575929225213
1297.122,-38.6334373932612
1297.123,-38.6081935537332
1297.124,-38.5758777420876
1297.125,-38.5461425219548
1297.126,-38.5177719262129
1297.127,-38.4869681465052
1297.128,-38.4496509452772
1297.129,-38.4137728178766
1297.13,-38.3839551951564
1297.131,-38.3453569154587
1297.132,-38.3122077495097
1297.133,-38.2754050030704
1297.134,-38.2343452388269
1297.135,-38.192763296043
1297.136,-38.1500503205535
1297.137,-38.1150885252319
1297.138,-38.0847178779537
1297.139,-38.0486930631092
1297.14,-38.0141602313677
1297.141,-37.9684367630175
1297.142,-37.9221536027714
1297.143,-37.8848122326642
1297.144,-37.8470261543982
1297.145,-37.8109312474385
1297.146,-37.7748176479848
1297.147,-37.73281770978
