1302,-43.583888025911
1302.001,-43.5883932281996
1302.002,-43.5922234784342
1302.003,-43.5930169391955
1302.004,-43.5875012117886
1302.005,-43.5829152151842
1302.006,-43.5870696910608
1302.007,-43.5906544952879
1302.008,-43.5964686326637
1302.009,-43.6043342894596
1302.01,-43.6133829766258
1302.011,-43.6208367095468
1302.012,-43.6286414081959
1302.013,-43.6333287808356
1302.014,-43.6398278920187
1302.015,-43.6390155662377
1302.016,-43.6368321826839
1302.017,-43.6416815263012
1302.018,-43.6494330626594
1302.019,-43.6668031923307
1302.02,-43.676495589813
1302.021,-43.6704732006957
1302.022,-43.6665423514258
1302.023,-43.666047007666
1302.024,-43.6667764667055
1302.025,-43.6668735584349
1302.026,-43.6728009230241
1302.027,-43.680581109645
1302.028,-43.6873748511573
1302.029,-43.6926902566391
1302.03,-43.6883552477464
1302.031,-43.6807707327086
1302.032,-43.6854202092806
1302.033,-43.6949795521293
1302.034,-43.6956252295994
1302.035,-43.6940434056385
1302.036,-43.6982167612416
1302.037,-43.7023644397788
1302.038,-43.7151377258065
1302.039,-43.7268137948049
1302.04,-43.7093566949039
1302.041,-43.6924604797402
1302.042,-43.6855463052486
1302.043,-43.6807342085442
1302.044,-43.6838481016288
1302.045,-43.6870635264494
1302.046,-43.6916411459452
1302.047,-43.6908775235724
1302.048,-43.6809469474599
1302.049,-43.6754443017367
1302.05,-43.6780252214395
1302.051,-43.6735771028723
1302.052,-43.6634622155052
1302.053,-43.654430307303
1302.054,-43.6519768708366
1302.055,-43.6494349580738
1302.056,-43.6502903707866
1302.057,-43.6579920915521
1302.058,-43.6657242340917
1302.059,-43.6580912600548
1302.06,-43.6456139219977
1302.061,-43.6388321255012
1302.062,-43.6438086146457
1302.063,-43.6495416746794
1302.064,-43.6571786379275
1302.065,-43.6613565108726
1302.066,-43.6616302725263
1302.067,-43.6514205575025
1302.068,-43.6351565916052
1302.069,-43.6394676801624
1302.07,-43.6498827122311
1302.071,-43.6642247017594
1302.072,-43.6768106148881
1302.073,-43.6626042359202
1302.074,-43.6459602596108
